time	V(lpf_3rd_10mhz)	V(lpf_3rd_50mhz)
5.425431072003381e-07	8.843906e-01	-5.916929e-02
5.426088214860521e-07	8.847045e-01	-6.222332e-02
5.426745357717661e-07	8.850034e-01	-6.524839e-02
5.427402500574801e-07	8.852871e-01	-6.824450e-02
5.428059643431942e-07	8.855556e-01	-7.121165e-02
5.428716786289082e-07	8.858091e-01	-7.414984e-02
5.429373929146222e-07	8.860474e-01	-7.705907e-02
5.430031072003362e-07	8.862706e-01	-7.993934e-02
5.430731072003359e-07	8.864917e-01	-8.297094e-02
5.431431072003356e-07	8.866956e-01	-8.595972e-02
5.432131072003353e-07	8.868823e-01	-8.890567e-02
5.432831072003350e-07	8.870519e-01	-9.180878e-02
5.433531072003347e-07	8.872042e-01	-9.466907e-02
5.434231072003344e-07	8.873394e-01	-9.748652e-02
5.434931072003341e-07	8.874574e-01	-1.002611e-01
5.435545357717624e-07	8.875467e-01	-1.026559e-01
5.436159643431908e-07	8.876228e-01	-1.050109e-01
5.436773929146191e-07	8.876856e-01	-1.073262e-01
5.437388214860474e-07	8.877352e-01	-1.096017e-01
5.438002500574757e-07	8.877715e-01	-1.118376e-01
5.438616786289041e-07	8.877947e-01	-1.140337e-01
5.439231072003324e-07	8.878045e-01	-1.161900e-01
5.440002500574748e-07	8.877981e-01	-1.188385e-01
5.440773929146174e-07	8.877708e-01	-1.214146e-01
5.441545357717599e-07	8.877225e-01	-1.239183e-01
5.442316786289025e-07	8.876534e-01	-1.263495e-01
5.443088214860450e-07	8.875634e-01	-1.287083e-01
5.443859643431876e-07	8.874525e-01	-1.309946e-01
5.444631072003301e-07	8.873208e-01	-1.332085e-01
5.445745357717582e-07	8.870935e-01	-1.362727e-01
5.446859643431864e-07	8.868227e-01	-1.391638e-01
5.447973929146144e-07	8.865083e-01	-1.418819e-01
5.449088214860425e-07	8.861505e-01	-1.444268e-01
5.450202500574706e-07	8.857491e-01	-1.467986e-01
5.451316786288988e-07	8.853042e-01	-1.489974e-01
5.452431072003269e-07	8.848158e-01	-1.510230e-01
5.453116786288980e-07	8.844936e-01	-1.521753e-01
5.453802500574691e-07	8.841550e-01	-1.532566e-01
5.454488214860403e-07	8.838000e-01	-1.542669e-01
5.455173929146115e-07	8.834285e-01	-1.552062e-01
5.455859643431826e-07	8.830406e-01	-1.560745e-01
5.456545357717537e-07	8.826362e-01	-1.568718e-01
5.457231072003249e-07	8.822154e-01	-1.575982e-01
5.457673929146104e-07	8.819350e-01	-1.580284e-01
5.458116786288960e-07	8.816477e-01	-1.584281e-01
5.458559643431815e-07	8.813536e-01	-1.587974e-01
5.459002500574669e-07	8.810526e-01	-1.591363e-01
5.459445357717525e-07	8.807448e-01	-1.594447e-01
5.459888214860380e-07	8.804301e-01	-1.597227e-01
5.460331072003236e-07	8.801086e-01	-1.599703e-01
5.461116786288947e-07	8.795214e-01	-1.603340e-01
5.461902500574657e-07	8.789128e-01	-1.606008e-01
5.462688214860369e-07	8.782827e-01	-1.607708e-01
5.463473929146080e-07	8.776312e-01	-1.608438e-01
5.464259643431791e-07	8.769582e-01	-1.608200e-01
5.465045357717502e-07	8.762638e-01	-1.606993e-01
5.465831072003213e-07	8.755480e-01	-1.604817e-01
5.466245357717497e-07	8.751620e-01	-1.603279e-01
5.466659643431781e-07	8.747700e-01	-1.601473e-01
5.467073929146065e-07	8.743721e-01	-1.599399e-01
5.467488214860349e-07	8.739682e-01	-1.597057e-01
5.467902500574632e-07	8.735585e-01	-1.594448e-01
5.468316786288917e-07	8.731427e-01	-1.591570e-01
5.468731072003201e-07	8.727211e-01	-1.588425e-01
5.469873929146053e-07	8.715271e-01	-1.578325e-01
5.471016786288906e-07	8.702882e-01	-1.566258e-01
5.472159643431758e-07	8.690044e-01	-1.552225e-01
5.473302500574610e-07	8.676758e-01	-1.536225e-01
5.474445357717462e-07	8.663024e-01	-1.518259e-01
5.475588214860315e-07	8.648840e-01	-1.498327e-01
5.476731072003168e-07	8.634208e-01	-1.476428e-01
5.478002500574590e-07	8.617405e-01	-1.449788e-01
5.479273929146014e-07	8.600054e-01	-1.420987e-01
5.480545357717437e-07	8.582155e-01	-1.390025e-01
5.481816786288861e-07	8.563707e-01	-1.356902e-01
5.483088214860284e-07	8.544711e-01	-1.321618e-01
5.484359643431708e-07	8.525167e-01	-1.284173e-01
5.485631072003131e-07	8.505075e-01	-1.244567e-01
5.486159643431700e-07	8.496563e-01	-1.227566e-01
5.486688214860269e-07	8.487957e-01	-1.210243e-01
5.487216786288839e-07	8.479258e-01	-1.192599e-01
5.487745357717407e-07	8.470464e-01	-1.174633e-01
5.488273929145977e-07	8.461578e-01	-1.156345e-01
5.488802500574545e-07	8.452598e-01	-1.137735e-01
5.489331072003115e-07	8.443524e-01	-1.118804e-01
5.490245357717397e-07	8.427607e-01	-1.085292e-01
5.491159643431679e-07	8.411413e-01	-1.050972e-01
5.492073929145961e-07	8.394941e-01	-1.015842e-01
5.492988214860243e-07	8.378192e-01	-9.799042e-02
5.493902500574524e-07	8.361166e-01	-9.431575e-02
5.494816786288807e-07	8.343862e-01	-9.056021e-02
5.495731072003089e-07	8.326281e-01	-8.672380e-02
5.496345357717371e-07	8.314315e-01	-8.410914e-02
5.496959643431655e-07	8.302225e-01	-8.146629e-02
5.497573929145938e-07	8.290011e-01	-7.879524e-02
5.498188214860221e-07	8.277674e-01	-7.609598e-02
5.498802500574504e-07	8.265213e-01	-7.336853e-02
5.499416786288788e-07	8.252629e-01	-7.061287e-02
5.500031072003071e-07	8.239920e-01	-6.782901e-02
5.500931072003067e-07	8.221078e-01	-6.370139e-02
5.501831072003063e-07	8.201974e-01	-5.953263e-02
5.502731072003059e-07	8.182608e-01	-5.532275e-02
5.503631072003056e-07	8.162981e-01	-5.107173e-02
5.504531072003052e-07	8.143091e-01	-4.677959e-02
5.505431072003048e-07	8.122940e-01	-4.244631e-02
5.506331072003044e-07	8.102526e-01	-3.807190e-02
5.506888214860185e-07	8.089760e-01	-3.535234e-02
5.507445357717325e-07	8.076894e-01	-3.262457e-02
5.508002500574466e-07	8.063930e-01	-2.988859e-02
5.508559643431607e-07	8.050867e-01	-2.714440e-02
5.509116786288747e-07	8.037704e-01	-2.439200e-02
5.509673929145888e-07	8.024443e-01	-2.163140e-02
5.510231072003028e-07	8.011082e-01	-1.886260e-02
5.510873929145883e-07	7.995545e-01	-1.566050e-02
5.511516786288737e-07	7.979876e-01	-1.245600e-02
5.512159643431592e-07	7.964078e-01	-9.249080e-03
5.512802500574446e-07	7.948150e-01	-6.039750e-03
5.513445357717300e-07	7.932092e-01	-2.828009e-03
5.514088214860155e-07	7.915903e-01	3.861451e-04
5.514731072003009e-07	7.899585e-01	3.602711e-03
5.515645357717291e-07	7.876153e-01	8.178013e-03
5.516559643431574e-07	7.852462e-01	1.273578e-02
5.517473929145855e-07	7.828513e-01	1.727600e-02
5.518388214860137e-07	7.804306e-01	2.179869e-02
5.519302500574419e-07	7.779840e-01	2.630383e-02
5.520216786288701e-07	7.755115e-01	3.079144e-02
5.521131072002983e-07	7.730132e-01	3.526151e-02
5.522073929145836e-07	7.704100e-01	3.983944e-02
5.523016786288690e-07	7.677800e-01	4.437106e-02
5.523959643431543e-07	7.651231e-01	4.885638e-02
5.524902500574395e-07	7.624393e-01	5.329539e-02
5.525845357717249e-07	7.597286e-01	5.768810e-02
5.526788214860102e-07	7.569912e-01	6.203450e-02
5.527731072002955e-07	7.542268e-01	6.633461e-02
5.527831072002955e-07	7.539321e-01	6.678621e-02
5.528588214860095e-07	7.516908e-01	7.018788e-02
5.529345357717234e-07	7.494326e-01	7.354418e-02
5.530102500574374e-07	7.471574e-01	7.685511e-02
5.530859643431514e-07	7.448654e-01	8.012067e-02
5.531616786288654e-07	7.425564e-01	8.334086e-02
5.532373929145793e-07	7.402305e-01	8.651568e-02
5.533131072002933e-07	7.378877e-01	8.964512e-02
5.533745357717216e-07	7.359747e-01	9.214471e-02
5.534359643431500e-07	7.340507e-01	9.460708e-02
5.534973929145783e-07	7.321158e-01	9.703223e-02
5.535588214860065e-07	7.301700e-01	9.942016e-02
5.536202500574348e-07	7.282133e-01	1.017709e-01
5.536816786288632e-07	7.262457e-01	1.040844e-01
5.537431072002915e-07	7.242672e-01	1.063606e-01
5.537773929145771e-07	7.231582e-01	1.076128e-01
5.538116786288627e-07	7.220459e-01	1.088519e-01
5.538459643431483e-07	7.209302e-01	1.100779e-01
5.538802500574337e-07	7.198111e-01	1.112910e-01
5.539145357717193e-07	7.186887e-01	1.124909e-01
5.539488214860049e-07	7.175630e-01	1.136779e-01
5.539831072002905e-07	7.164339e-01	1.148518e-01
5.540559643431474e-07	7.140234e-01	1.173035e-01
5.541288214860042e-07	7.115981e-01	1.196898e-01
5.542016786288611e-07	7.091579e-01	1.220107e-01
5.542745357717178e-07	7.067028e-01	1.242662e-01
5.543473929145747e-07	7.042329e-01	1.264564e-01
5.544202500574315e-07	7.017480e-01	1.285811e-01
5.544931072002884e-07	6.992483e-01	1.306405e-01
5.546073929145736e-07	6.952973e-01	1.337347e-01
5.547216786288589e-07	6.913109e-01	1.366456e-01
5.548359643431441e-07	6.872891e-01	1.393732e-01
5.549502500574293e-07	6.832318e-01	1.419175e-01
5.550645357717145e-07	6.791392e-01	1.442786e-01
5.551788214859998e-07	6.750111e-01	1.464564e-01
5.552931072002851e-07	6.708475e-01	1.484509e-01
5.553602500574276e-07	6.683855e-01	1.495288e-01
5.554273929145702e-07	6.659116e-01	1.505385e-01
5.554945357717128e-07	6.634260e-01	1.514799e-01
5.555616786288554e-07	6.609285e-01	1.523529e-01
5.556288214859979e-07	6.584192e-01	1.531576e-01
5.556959643431406e-07	6.558980e-01	1.538940e-01
5.557631072002831e-07	6.533651e-01	1.545620e-01
5.558016786288544e-07	6.519047e-01	1.549140e-01
5.558402500574256e-07	6.504406e-01	1.552428e-01
5.558788214859969e-07	6.489726e-01	1.555485e-01
5.559173929145682e-07	6.475008e-01	1.558311e-01
5.559559643431395e-07	6.460252e-01	1.560906e-01
5.559945357717107e-07	6.445458e-01	1.563270e-01
5.560331072002820e-07	6.430626e-01	1.565403e-01
5.561116786288531e-07	6.400293e-01	1.569028e-01
5.561902500574241e-07	6.369806e-01	1.571685e-01
5.562688214859953e-07	6.339165e-01	1.573373e-01
5.563473929145664e-07	6.308368e-01	1.574093e-01
5.564259643431375e-07	6.277418e-01	1.573844e-01
5.565045357717086e-07	6.246312e-01	1.572626e-01
5.565831072002797e-07	6.215053e-01	1.570440e-01
5.566216786288510e-07	6.199652e-01	1.569012e-01
5.566602500574222e-07	6.184215e-01	1.567352e-01
5.566988214859935e-07	6.168742e-01	1.565459e-01
5.567373929145648e-07	6.153233e-01	1.563335e-01
5.567759643431361e-07	6.137687e-01	1.560978e-01
5.568145357717073e-07	6.122105e-01	1.558389e-01
5.568531072002786e-07	6.106486e-01	1.555568e-01
5.569688214859924e-07	6.059410e-01	1.545675e-01
5.570845357717061e-07	6.012019e-01	1.533763e-01
5.572002500574199e-07	5.964313e-01	1.519835e-01
5.573159643431338e-07	5.916292e-01	1.503889e-01
5.574316786288476e-07	5.867956e-01	1.485926e-01
5.575473929145614e-07	5.819306e-01	1.465946e-01
5.576631072002752e-07	5.770341e-01	1.443948e-01
5.577873929145604e-07	5.717406e-01	1.418112e-01
5.579116786288456e-07	5.664130e-01	1.390206e-01
5.580359643431308e-07	5.610512e-01	1.360227e-01
5.581602500574159e-07	5.556553e-01	1.328178e-01
5.582845357717012e-07	5.502252e-01	1.294056e-01
5.584088214859864e-07	5.447610e-01	1.257863e-01
5.585331072002716e-07	5.392626e-01	1.219599e-01
5.585902500574142e-07	5.367238e-01	1.201412e-01
5.586473929145568e-07	5.341782e-01	1.182849e-01
5.587045357716994e-07	5.316257e-01	1.163908e-01
5.587616786288421e-07	5.290663e-01	1.144589e-01
5.588188214859847e-07	5.265001e-01	1.124894e-01
5.588759643431273e-07	5.239270e-01	1.104821e-01
5.589331072002699e-07	5.213471e-01	1.084371e-01
5.590245357716981e-07	5.172050e-01	1.050867e-01
5.591159643431263e-07	5.130461e-01	1.016556e-01
5.592073929145545e-07	5.088704e-01	9.814357e-02
5.592988214859827e-07	5.046779e-01	9.455077e-02
5.593902500574108e-07	5.004687e-01	9.087717e-02
5.594816786288391e-07	4.962427e-01	8.712275e-02
5.595731072002673e-07	4.919999e-01	8.328753e-02
5.596345357716955e-07	4.891402e-01	8.067370e-02
5.596959643431239e-07	4.862734e-01	7.803169e-02
5.597573929145522e-07	4.833993e-01	7.536149e-02
5.598188214859805e-07	4.805180e-01	7.266310e-02
5.598802500574088e-07	4.776295e-01	6.993654e-02
5.599416786288372e-07	4.747338e-01	6.718178e-02
5.600031072002655e-07	4.718309e-01	6.439885e-02
5.600931072002651e-07	4.675649e-01	6.027260e-02
5.601831072002647e-07	4.632843e-01	5.610523e-02
5.602731072002643e-07	4.589890e-01	5.189674e-02
5.603631072002640e-07	4.546790e-01	4.764713e-02
5.604531072002636e-07	4.503543e-01	4.335640e-02
5.605431072002632e-07	4.460150e-01	3.902456e-02
5.606331072002628e-07	4.416611e-01	3.465159e-02
5.606873929145483e-07	4.390281e-01	3.200285e-02
5.607416786288338e-07	4.363902e-01	2.934625e-02
5.607959643431194e-07	4.337471e-01	2.668178e-02
5.608502500574047e-07	4.310990e-01	2.400944e-02
5.609045357716903e-07	4.284459e-01	2.132922e-02
5.609588214859758e-07	4.257877e-01	1.864115e-02
5.610131072002613e-07	4.231245e-01	1.594520e-02
5.610788214859753e-07	4.198939e-01	1.267374e-02
5.611445357716893e-07	4.166563e-01	9.399634e-03
5.612102500574033e-07	4.134116e-01	6.122885e-03
5.612759643431174e-07	4.101599e-01	2.843491e-03
5.613416786288314e-07	4.069011e-01	-4.385494e-04
5.614073929145453e-07	4.036353e-01	-3.723235e-03
5.614731072002593e-07	4.003624e-01	-7.010566e-03
5.615631072002590e-07	3.958687e-01	-1.151298e-02
5.616531072002586e-07	3.913627e-01	-1.599866e-02
5.617431072002582e-07	3.868443e-01	-2.046759e-02
5.618331072002578e-07	3.823135e-01	-2.491979e-02
5.619231072002575e-07	3.777704e-01	-2.935525e-02
5.620131072002571e-07	3.732150e-01	-3.377396e-02
5.621031072002567e-07	3.686472e-01	-3.817594e-02
5.621773929145421e-07	3.648681e-01	-4.178502e-02
5.622516786288276e-07	3.610812e-01	-4.536745e-02
5.623259643431130e-07	3.572866e-01	-4.892325e-02
5.624002500573983e-07	3.534842e-01	-5.245240e-02
5.624745357716837e-07	3.496740e-01	-5.595491e-02
5.625488214859691e-07	3.458560e-01	-5.943078e-02
5.626231072002546e-07	3.420302e-01	-6.288001e-02
5.630231072002529e-07	3.213044e-01	-8.080842e-02
5.630902500573954e-07	3.178050e-01	-8.370616e-02
5.631573929145381e-07	3.142999e-01	-8.656430e-02
5.632245357716806e-07	3.107894e-01	-8.938285e-02
5.632916786288232e-07	3.072733e-01	-9.216181e-02
5.633588214859658e-07	3.037517e-01	-9.490118e-02
5.634259643431084e-07	3.002246e-01	-9.760095e-02
5.634931072002509e-07	2.966920e-01	-1.002611e-01
5.635545357716792e-07	2.934553e-01	-1.026559e-01
5.636159643431076e-07	2.902144e-01	-1.050109e-01
5.636773929145359e-07	2.869692e-01	-1.073262e-01
5.637388214859642e-07	2.837198e-01	-1.096017e-01
5.638002500573925e-07	2.804660e-01	-1.118376e-01
5.638616786288209e-07	2.772080e-01	-1.140337e-01
5.639231072002492e-07	2.739457e-01	-1.161900e-01
5.640002500573916e-07	2.698429e-01	-1.188385e-01
5.640773929145342e-07	2.657341e-01	-1.214146e-01
5.641545357716767e-07	2.616191e-01	-1.239183e-01
5.642316786288193e-07	2.574979e-01	-1.263495e-01
5.643088214859618e-07	2.533706e-01	-1.287083e-01
5.643859643431044e-07	2.492372e-01	-1.309946e-01
5.644631072002469e-07	2.450976e-01	-1.332085e-01
5.645745357716750e-07	2.391077e-01	-1.362727e-01
5.646859643431032e-07	2.331066e-01	-1.391638e-01
5.647973929145312e-07	2.270945e-01	-1.418819e-01
5.649088214859593e-07	2.210714e-01	-1.444268e-01
5.650202500573874e-07	2.150372e-01	-1.467986e-01
5.651316786288156e-07	2.089919e-01	-1.489974e-01
5.652431072002437e-07	2.029355e-01	-1.510230e-01
5.653116786288148e-07	1.992038e-01	-1.521753e-01
5.653802500573859e-07	1.954685e-01	-1.532566e-01
5.654488214859571e-07	1.917296e-01	-1.542669e-01
5.655173929145283e-07	1.879873e-01	-1.552062e-01
5.655859643430994e-07	1.842413e-01	-1.560745e-01
5.656545357716705e-07	1.804918e-01	-1.568718e-01
5.657231072002417e-07	1.767388e-01	-1.575982e-01
5.657673929145272e-07	1.743132e-01	-1.580284e-01
5.658116786288128e-07	1.718864e-01	-1.584281e-01
5.658559643430983e-07	1.694582e-01	-1.587974e-01
5.659002500573837e-07	1.670287e-01	-1.591363e-01
5.659445357716693e-07	1.645979e-01	-1.594447e-01
5.659888214859548e-07	1.621658e-01	-1.597227e-01
5.660331072002404e-07	1.597323e-01	-1.599703e-01
5.661116786288115e-07	1.554117e-01	-1.603340e-01
5.661902500573825e-07	1.510875e-01	-1.606008e-01
5.662688214859537e-07	1.467597e-01	-1.607708e-01
5.663473929145248e-07	1.424284e-01	-1.608438e-01
5.664259643430959e-07	1.380935e-01	-1.608200e-01
5.665045357716670e-07	1.337550e-01	-1.606993e-01
5.665831072002381e-07	1.294130e-01	-1.604817e-01
5.666245357716665e-07	1.271224e-01	-1.603279e-01
5.666659643430949e-07	1.248309e-01	-1.601473e-01
5.667073929145233e-07	1.225386e-01	-1.599399e-01
5.667488214859517e-07	1.202455e-01	-1.597057e-01
5.667902500573800e-07	1.179515e-01	-1.594448e-01
5.668316786288085e-07	1.156567e-01	-1.591570e-01
5.668731072002369e-07	1.133611e-01	-1.588425e-01
5.669873929145221e-07	1.070236e-01	-1.578325e-01
5.671016786288074e-07	1.006813e-01	-1.566258e-01
5.672159643430926e-07	9.433427e-02	-1.552225e-01
5.673302500573778e-07	8.798242e-02	-1.536225e-01
5.674445357716630e-07	8.162579e-02	-1.518259e-01
5.675588214859483e-07	7.526437e-02	-1.498327e-01
5.676731072002336e-07	6.889816e-02	-1.476428e-01
5.678002500573758e-07	6.181128e-02	-1.449788e-01
5.679273929145182e-07	5.472147e-02	-1.420987e-01
5.680545357716605e-07	4.762874e-02	-1.390025e-01
5.681816786288029e-07	4.053308e-02	-1.356902e-01
5.683088214859452e-07	3.343451e-02	-1.321618e-01
5.684359643430876e-07	2.633302e-02	-1.284173e-01
5.685631072002299e-07	1.922860e-02	-1.244567e-01
5.686159643430868e-07	1.627505e-02	-1.227566e-01
5.686688214859437e-07	1.332138e-02	-1.210243e-01
5.687216786288007e-07	1.036760e-02	-1.192599e-01
5.687745357716575e-07	7.413699e-03	-1.174633e-01
5.688273929145145e-07	4.459682e-03	-1.156345e-01
5.688802500573713e-07	1.505548e-03	-1.137735e-01
5.689331072002283e-07	-1.448703e-03	-1.118804e-01
5.690245357716565e-07	-6.559027e-03	-1.085292e-01
5.691159643430847e-07	-1.166877e-02	-1.050972e-01
5.692073929145129e-07	-1.677793e-02	-1.015842e-01
5.692988214859411e-07	-2.188651e-02	-9.799042e-02
5.693902500573692e-07	-2.699450e-02	-9.431575e-02
5.694816786287975e-07	-3.210191e-02	-9.056021e-02
5.695731072002257e-07	-3.720874e-02	-8.672380e-02
5.696345357716539e-07	-4.063909e-02	-8.410914e-02
5.696959643430823e-07	-4.406873e-02	-8.146629e-02
5.697573929145106e-07	-4.749767e-02	-7.879524e-02
5.698188214859389e-07	-5.092589e-02	-7.609598e-02
5.698802500573672e-07	-5.435341e-02	-7.336853e-02
5.699416786287956e-07	-5.778022e-02	-7.061287e-02
5.700031072002239e-07	-6.120632e-02	-6.782901e-02
5.700931072002235e-07	-6.622455e-02	-6.370139e-02
5.701831072002231e-07	-7.124032e-02	-5.953263e-02
5.702731072002227e-07	-7.625363e-02	-5.532275e-02
5.703631072002224e-07	-8.126447e-02	-5.107173e-02
5.704531072002220e-07	-8.627285e-02	-4.677959e-02
5.705431072002216e-07	-9.127876e-02	-4.244631e-02
5.706331072002212e-07	-9.628221e-02	-3.807190e-02
5.706888214859353e-07	-9.937793e-02	-3.535234e-02
5.707445357716493e-07	-1.024724e-01	-3.262457e-02
5.708002500573634e-07	-1.055655e-01	-2.988859e-02
5.708559643430775e-07	-1.086573e-01	-2.714440e-02
5.709116786287915e-07	-1.117479e-01	-2.439200e-02
5.709673929145056e-07	-1.148371e-01	-2.163140e-02
5.710231072002196e-07	-1.179251e-01	-1.886260e-02
5.710873929145051e-07	-1.214864e-01	-1.566050e-02
5.711516786287905e-07	-1.250456e-01	-1.245600e-02
5.712159643430760e-07	-1.286027e-01	-9.249080e-03
5.712802500573614e-07	-1.321577e-01	-6.039750e-03
5.713445357716468e-07	-1.357106e-01	-2.828009e-03
5.714088214859323e-07	-1.392614e-01	3.861451e-04
5.714731072002177e-07	-1.428101e-01	3.602711e-03
5.715645357716459e-07	-1.478533e-01	8.178013e-03
5.716559643430742e-07	-1.528914e-01	1.273578e-02
5.717473929145023e-07	-1.579242e-01	1.727600e-02
5.718388214859305e-07	-1.629517e-01	2.179869e-02
5.719302500573587e-07	-1.679741e-01	2.630383e-02
5.720216786287869e-07	-1.729911e-01	3.079144e-02
5.721131072002151e-07	-1.780030e-01	3.526151e-02
5.722131072002147e-07	-1.834781e-01	4.011703e-02
5.723131072002143e-07	-1.889455e-01	4.491954e-02
5.724131072002138e-07	-1.944052e-01	4.966904e-02
5.725131072002134e-07	-1.998571e-01	5.436553e-02
5.726131072002130e-07	-2.053014e-01	5.900901e-02
5.727131072002126e-07	-2.107379e-01	6.359948e-02
5.728131072002122e-07	-2.161667e-01	6.813695e-02
5.728759643430691e-07	-2.195746e-01	7.094945e-02
5.729388214859259e-07	-2.229790e-01	7.373093e-02
5.730016786287828e-07	-2.263798e-01	7.648139e-02
5.730645357716397e-07	-2.297771e-01	7.920082e-02
5.731273929144966e-07	-2.331708e-01	8.188924e-02
5.731902500573534e-07	-2.365610e-01	8.454663e-02
5.732531072002103e-07	-2.399477e-01	8.717299e-02
5.732631072002103e-07	-2.404862e-01	8.758723e-02
5.733031072002101e-07	-2.426390e-01	8.923597e-02
5.733431072002100e-07	-2.447902e-01	9.086970e-02
5.733831072002098e-07	-2.469399e-01	9.248843e-02
5.734231072002096e-07	-2.490881e-01	9.409215e-02
5.734631072002095e-07	-2.512346e-01	9.568087e-02
5.735031072002093e-07	-2.533797e-01	9.725458e-02
5.735431072002091e-07	-2.555231e-01	9.881329e-02
5.739431072002075e-07	-2.768671e-01	1.134813e-01
5.740216786287786e-07	-2.810399e-01	1.161596e-01
5.741002500573496e-07	-2.852057e-01	1.187623e-01
5.741788214859208e-07	-2.893644e-01	1.212892e-01
5.742573929144919e-07	-2.935160e-01	1.237405e-01
5.743359643430630e-07	-2.976606e-01	1.261162e-01
5.744145357716341e-07	-3.017981e-01	1.284162e-01
5.744931072002052e-07	-3.059285e-01	1.306405e-01
5.746073929144904e-07	-3.119236e-01	1.337347e-01
5.747216786287757e-07	-3.179019e-01	1.366456e-01
5.748359643430609e-07	-3.238634e-01	1.393732e-01
5.749502500573461e-07	-3.298082e-01	1.419175e-01
5.750645357716313e-07	-3.357362e-01	1.442786e-01
5.751788214859166e-07	-3.416474e-01	1.464564e-01
5.752931072002019e-07	-3.475419e-01	1.484509e-01
5.753602500573444e-07	-3.509963e-01	1.495288e-01
5.754273929144870e-07	-3.544443e-01	1.505385e-01
5.754945357716296e-07	-3.578860e-01	1.514799e-01
5.755616786287722e-07	-3.613213e-01	1.523529e-01
5.756288214859147e-07	-3.647502e-01	1.531576e-01
5.756959643430574e-07	-3.681728e-01	1.538940e-01
5.757631072001999e-07	-3.715890e-01	1.545620e-01
5.758016786287712e-07	-3.735484e-01	1.549140e-01
5.758402500573424e-07	-3.755057e-01	1.552428e-01
5.758788214859137e-07	-3.774607e-01	1.555485e-01
5.759173929144850e-07	-3.794136e-01	1.558311e-01
5.759559643430563e-07	-3.813642e-01	1.560906e-01
5.759945357716275e-07	-3.833126e-01	1.563270e-01
5.760331072001988e-07	-3.852587e-01	1.565403e-01
5.761116786287699e-07	-3.892164e-01	1.569028e-01
5.761902500573409e-07	-3.931644e-01	1.571685e-01
5.762688214859121e-07	-3.971026e-01	1.573373e-01
5.763473929144832e-07	-4.010312e-01	1.574093e-01
5.764259643430543e-07	-4.049501e-01	1.573844e-01
5.765045357716254e-07	-4.088594e-01	1.572626e-01
5.765831072001965e-07	-4.127589e-01	1.570440e-01
5.766216786287678e-07	-4.146695e-01	1.569012e-01
5.766602500573390e-07	-4.165776e-01	1.567352e-01
5.766988214859103e-07	-4.184832e-01	1.565459e-01
5.767373929144816e-07	-4.203864e-01	1.563335e-01
5.767759643430529e-07	-4.222872e-01	1.560978e-01
5.768145357716241e-07	-4.241855e-01	1.558389e-01
5.768531072001954e-07	-4.260814e-01	1.555568e-01
5.769688214859092e-07	-4.317546e-01	1.545675e-01
5.770845357716229e-07	-4.374043e-01	1.533763e-01
5.772002500573367e-07	-4.430306e-01	1.519835e-01
5.773159643430506e-07	-4.486333e-01	1.503889e-01
5.774316786287644e-07	-4.542126e-01	1.485926e-01
5.775473929144782e-07	-4.597685e-01	1.465946e-01
5.776631072001920e-07	-4.653008e-01	1.443948e-01
5.777873929144772e-07	-4.712157e-01	1.418112e-01
5.779116786287624e-07	-4.771012e-01	1.390206e-01
5.780359643430476e-07	-4.829571e-01	1.360227e-01
5.781602500573327e-07	-4.887834e-01	1.328178e-01
5.782845357716180e-07	-4.945803e-01	1.294056e-01
5.784088214859032e-07	-5.003476e-01	1.257863e-01
5.785331072001884e-07	-5.060854e-01	1.219599e-01
5.785902500573310e-07	-5.087128e-01	1.201412e-01
5.786473929144736e-07	-5.113337e-01	1.182849e-01
5.787045357716162e-07	-5.139479e-01	1.163908e-01
5.787616786287589e-07	-5.165554e-01	1.144589e-01
5.788188214859015e-07	-5.191564e-01	1.124894e-01
5.788759643430441e-07	-5.217508e-01	1.104821e-01
5.789331072001867e-07	-5.243385e-01	1.084371e-01
5.790245357716149e-07	-5.284650e-01	1.050867e-01
5.791159643430431e-07	-5.325739e-01	1.016556e-01
5.792073929144713e-07	-5.366650e-01	9.814357e-02
5.792988214858995e-07	-5.407383e-01	9.455077e-02
5.793902500573276e-07	-5.447940e-01	9.087717e-02
5.794816786287559e-07	-5.488319e-01	8.712275e-02
5.795731072001840e-07	-5.528521e-01	8.328753e-02
5.796345357716123e-07	-5.555428e-01	8.067370e-02
5.796959643430407e-07	-5.582252e-01	7.803169e-02
5.797573929144690e-07	-5.608993e-01	7.536149e-02
5.798188214858973e-07	-5.635650e-01	7.266310e-02
5.798802500573256e-07	-5.662223e-01	6.993654e-02
5.799416786287540e-07	-5.688713e-01	6.718178e-02
5.800031072001823e-07	-5.715119e-01	6.439885e-02
5.800931072001819e-07	-5.753656e-01	6.027260e-02
5.801831072001815e-07	-5.792006e-01	5.610523e-02
5.802731072001811e-07	-5.830170e-01	5.189674e-02
5.803631072001808e-07	-5.868147e-01	4.764713e-02
5.804531072001804e-07	-5.905938e-01	4.335640e-02
5.805431072001800e-07	-5.943542e-01	3.902456e-02
5.806331072001796e-07	-5.980960e-01	3.465159e-02
5.806873929144651e-07	-6.003436e-01	3.200285e-02
5.807416786287506e-07	-6.025842e-01	2.934625e-02
5.807959643430362e-07	-6.048177e-01	2.668178e-02
5.808502500573215e-07	-6.070443e-01	2.400944e-02
5.809045357716071e-07	-6.092638e-01	2.132922e-02
5.809588214858926e-07	-6.114762e-01	1.864115e-02
5.810131072001781e-07	-6.136817e-01	1.594520e-02
