time,V(lpf_3rd_10mhz),V(lpf_3rd_50mhz)
5.12603E-07,-0.3464892,0.05853237
5.12733E-07,-0.3397791,0.06452151
5.12793E-07,-0.3366749,0.06723949
5.12853E-07,-0.3335661,0.06993059
5.12913E-07,-0.3304526,0.07259482
5.12973E-07,-0.3273345,0.07523218
5.13033E-07,-0.3242117,0.07784266
5.13093E-07,-0.3210842,0.08042627
5.13153E-07,-0.3179521,0.082983
5.13206E-07,-0.3151892,0.08520988
5.13259E-07,-0.3124228,0.08741129
5.13312E-07,-0.3096531,0.08958722
5.13365E-07,-0.3068801,0.09173768
5.13417E-07,-0.3041036,0.09386267
5.1347E-07,-0.3013238,0.09596218
5.13523E-07,-0.2985406,0.09803621
5.13583E-07,-0.2953772,0.1003575
5.13643E-07,-0.2922098,0.1026404
5.13703E-07,-0.2890384,0.1048851
5.13763E-07,-0.2858629,0.1070916
5.13823E-07,-0.2826833,0.1092598
5.13883E-07,-0.2794997,0.1113897
5.13943E-07,-0.276312,0.1134813
5.14022E-07,-0.2721316,0.1161596
5.141E-07,-0.2679449,0.1187623
5.14179E-07,-0.2637519,0.1212892
5.14257E-07,-0.2595525,0.1237405
5.14336E-07,-0.2553468,0.1261162
5.14415E-07,-0.2511348,0.1284162
5.14493E-07,-0.2469164,0.1306405
5.14607E-07,-0.2407695,0.1337347
5.14722E-07,-0.2346111,0.1366456
5.14836E-07,-0.2284412,0.1393732
5.1495E-07,-0.2222597,0.1419175
5.15065E-07,-0.2160667,0.1442786
5.15179E-07,-0.2098622,0.1464564
5.15293E-07,-0.2036461,0.1484509
5.1536E-07,-0.1999896,0.1495288
5.15427E-07,-0.1963297,0.1505385
5.15495E-07,-0.1926665,0.1514799
5.15562E-07,-0.1889999,0.1523529
5.15629E-07,-0.1853299,0.1531576
5.15696E-07,-0.1816565,0.153894
5.15763E-07,-0.1779798,0.154562
5.15802E-07,-0.1758663,0.154914
5.1584E-07,-0.1737518,0.1552428
5.15879E-07,-0.1716363,0.1555485
5.15917E-07,-0.1695198,0.1558311
5.15956E-07,-0.1674023,0.1560906
5.15995E-07,-0.1652839,0.156327
5.16033E-07,-0.1631644,0.1565403
5.16112E-07,-0.1588439,0.1569028
5.1619E-07,-0.1545198,0.1571685
5.16269E-07,-0.1501921,0.1573373
5.16347E-07,-0.1458608,0.1574093
5.16426E-07,-0.141526,0.1573844
5.16505E-07,-0.1371876,0.1572626
5.16583E-07,-0.1328457,0.157044
5.16622E-07,-0.1307131,0.1569012
5.1666E-07,-0.1285798,0.1567352
5.16699E-07,-0.1264458,0.1565459
5.16737E-07,-0.124311,0.1563335
5.16776E-07,-0.1221755,0.1560978
5.16815E-07,-0.1200393,0.1558389
5.16853E-07,-0.1179024,0.1555568
5.16969E-07,-0.1114868,0.1545675
5.17085E-07,-0.1050662,0.1533763
5.172E-07,-0.0986407,0.1519835
5.17316E-07,-0.09221023,0.1503889
5.17432E-07,-0.0857748,0.1485926
5.17547E-07,-0.07933442,0.1465946
5.17663E-07,-0.07288908,0.1443948
5.17787E-07,-0.06596198,0.1418112
5.17912E-07,-0.05903202,0.1390206
5.18036E-07,-0.0520992,0.1360227
5.1816E-07,-0.04516352,0.1328178
5.18285E-07,-0.03822498,0.1294056
5.18409E-07,-0.03128357,0.1257863
5.18533E-07,-0.0243393,0.1219599
5.1859E-07,-0.02114643,0.1201412
5.18647E-07,-0.01795341,0.1182849
5.18705E-07,-0.01476024,0.1163908
5.18762E-07,-0.01156692,0.1144589
5.18819E-07,-0.008373458,0.1124894
5.18876E-07,-0.005179845,0.1104821
5.18933E-07,-0.001986085,0.1084371
5.19025E-07,0.003124179,0.1050867
5.19116E-07,0.008233863,0.1016556
5.19207E-07,0.01334297,0.09814357
5.19299E-07,0.01845149,0.09455077
5.1939E-07,0.02355943,0.09087717
5.19482E-07,0.02866679,0.08712275
5.19573E-07,0.03377357,0.08328753
5.19635E-07,0.03720389,0.0806737
5.19696E-07,0.0406335,0.07803169
5.19757E-07,0.0440624,0.07536149
5.19819E-07,0.0474906,0.0726631
5.1988E-07,0.05091809,0.06993654
5.19942E-07,0.05434487,0.06718178
5.20003E-07,0.05777095,0.06439885
5.20093E-07,0.06278914,0.0602726
5.20183E-07,0.06780487,0.05610523
5.20273E-07,0.07281815,0.05189674
5.20363E-07,0.07782895,0.04764713
5.20453E-07,0.0828373,0.0433564
5.20543E-07,0.08784318,0.03902456
5.20633E-07,0.0928466,0.03465159
5.20687E-07,0.09586293,0.03200285
5.20742E-07,0.09887804,0.02934625
5.20796E-07,0.1018919,0.02668178
5.2085E-07,0.1049046,0.02400944
5.20905E-07,0.107916,0.02132922
5.20959E-07,0.1109263,0.01864115
5.21013E-07,0.1139352,0.0159452
5.21079E-07,0.117576,0.01267374
5.21145E-07,0.1212145,0.009399634
5.2121E-07,0.1248508,0.006122885
5.21276E-07,0.128485,0.002843491
5.21342E-07,0.1321169,-0.000438549
5.21407E-07,0.1357467,-0.003723235
5.21473E-07,0.1393743,-0.007010566
5.21556E-07,0.1439449,-0.01115464
5.21639E-07,0.1485112,-0.01528536
5.21722E-07,0.1530733,-0.01940273
5.21805E-07,0.1576311,-0.02350675
5.21887E-07,0.1621847,-0.02759742
5.2197E-07,0.166734,-0.03167474
5.22053E-07,0.171279,-0.03573871
5.22063E-07,0.1718272,-0.03622684
5.22143E-07,0.1762105,-0.04012532
5.22223E-07,0.1805891,-0.0439935
5.22303E-07,0.1849628,-0.04783139
5.22383E-07,0.1893318,-0.05163899
5.22463E-07,0.193696,-0.05541629
5.22543E-07,0.1980555,-0.0591633
5.22623E-07,0.2024102,-0.06288001
5.22739E-07,0.2087002,-0.06819507
5.22855E-07,0.2149782,-0.07340553
5.2297E-07,0.2212443,-0.07851139
5.23086E-07,0.2274985,-0.08351263
5.23202E-07,0.2337407,-0.08840928
5.23317E-07,0.239971,-0.09320131
5.23433E-07,0.2461893,-0.09788875
5.23473E-07,0.2483355,-0.0994748
5.23513E-07,0.2504802,-0.1010448
5.23553E-07,0.2526232,-0.1025988
5.23593E-07,0.2547646,-0.1041367
5.23633E-07,0.2569044,-0.1056586
5.23673E-07,0.2590426,-0.1071644
5.23713E-07,0.2611792,-0.1086542
5.23752E-07,0.2632379,-0.1100747
5.2379E-07,0.265295,-0.1114788
5.23829E-07,0.2673505,-0.1128665
5.23867E-07,0.2694044,-0.1142377
5.23906E-07,0.2714568,-0.1155926
5.23945E-07,0.2735076,-0.116931
5.23983E-07,0.2755567,-0.118253
5.24053E-07,0.2792716,-0.1206102
5.24123E-07,0.2829808,-0.1229072
5.24193E-07,0.2866844,-0.125144
5.24263E-07,0.2903824,-0.1273206
5.24333E-07,0.2940748,-0.1294371
5.24403E-07,0.2977616,-0.1314933
5.24473E-07,0.3014427,-0.1334894
5.24589E-07,0.3075155,-0.1366535
5.24705E-07,0.3135711,-0.1396303
5.2482E-07,0.3196096,-0.1424196
5.24936E-07,0.325631,-0.1450215
5.25052E-07,0.3316352,-0.1474361
5.25167E-07,0.3376223,-0.1496632
5.25283E-07,0.3435922,-0.151703
5.25723E-07,0.3661203,-0.1575982
5.25767E-07,0.3683725,-0.1580284
5.25812E-07,0.3706218,-0.1584281
5.25856E-07,0.3728682,-0.1587974
5.259E-07,0.3751116,-0.1591363
5.25945E-07,0.3773522,-0.1594447
5.25989E-07,0.3795899,-0.1597227
5.26033E-07,0.3818246,-0.1599703
5.26112E-07,0.3857823,-0.160334
5.2619E-07,0.3897303,-0.1606008
5.26269E-07,0.3936687,-0.1607708
5.26347E-07,0.3975974,-0.1608438
5.26426E-07,0.4015163,-0.16082
5.26505E-07,0.4054256,-0.1606993
5.26583E-07,0.4093252,-0.1604817
5.26625E-07,0.4113773,-0.1603279
5.26666E-07,0.4134265,-0.1601473
5.26707E-07,0.4154729,-0.1599399
5.26749E-07,0.4175164,-0.1597057
5.2679E-07,0.4195571,-0.1594448
5.26832E-07,0.421595,-0.159157
5.26873E-07,0.42363,-0.1588425
5.26987E-07,0.4292296,-0.1578325
5.27102E-07,0.4348062,-0.1566258
5.27216E-07,0.4403598,-0.1552225
5.2733E-07,0.4458906,-0.1536225
5.27445E-07,0.4513984,-0.1518259
5.27559E-07,0.4568832,-0.1498327
5.27673E-07,0.4623452,-0.1476428
5.278E-07,0.4683936,-0.1449788
5.27927E-07,0.4744111,-0.1420987
5.28055E-07,0.4803976,-0.1390025
5.28182E-07,0.4863532,-0.1356902
5.28309E-07,0.4922778,-0.1321618
5.28436E-07,0.4981714,-0.1284173
5.28563E-07,0.5040341,-0.1244567
5.28616E-07,0.5064616,-0.1227566
5.28669E-07,0.5088834,-0.1210243
5.28722E-07,0.5112996,-0.1192599
5.28775E-07,0.5137101,-0.1174633
5.28827E-07,0.5161149,-0.1156345
5.2888E-07,0.518514,-0.1137735
5.28933E-07,0.5209075,-0.1118804
5.29025E-07,0.5250342,-0.1085292
5.29116E-07,0.5291431,-0.1050972
5.29207E-07,0.5332343,-0.1015842
5.29299E-07,0.5373078,-0.09799042
5.2939E-07,0.5413636,-0.09431575
5.29482E-07,0.5454016,-0.09056021
5.29573E-07,0.549422,-0.0867238
5.29635E-07,0.5521128,-0.08410914
5.29696E-07,0.5547953,-0.08146629
5.29757E-07,0.5574694,-0.07879524
5.29819E-07,0.5601352,-0.07609598
5.2988E-07,0.5627927,-0.07336853
5.29942E-07,0.5654417,-0.07061287
5.30003E-07,0.5680825,-0.06782901
5.30093E-07,0.5719363,-0.06370139
5.30183E-07,0.5757714,-0.05953263
5.30273E-07,0.5795879,-0.05532275
5.30363E-07,0.5833858,-0.05107173
5.30453E-07,0.587165,-0.04677959
5.30543E-07,0.5909255,-0.04244631
5.30633E-07,0.5946674,-0.0380719
5.30689E-07,0.5969742,-0.03535234
5.30745E-07,0.5992736,-0.03262457
5.308E-07,0.6015655,-0.02988859
5.30856E-07,0.60385,-0.0271444
5.30912E-07,0.6061272,-0.024392
5.30967E-07,0.6083969,-0.0216314
5.31023E-07,0.6106592,-0.0188626
5.31087E-07,0.6132602,-0.0156605
5.31152E-07,0.6158512,-0.012456
5.31216E-07,0.618432,-0.00924908
5.3128E-07,0.6210026,-0.00603975
5.31345E-07,0.6235631,-0.002828009
5.31409E-07,0.6261135,0.000386145
5.31473E-07,0.6286537,0.003602711
5.31565E-07,0.6322489,0.008178013
5.31656E-07,0.6358229,0.01273578
5.31747E-07,0.6393757,0.017276
5.31839E-07,0.6429072,0.02179869
5.3193E-07,0.6464176,0.02630383
5.32022E-07,0.6499067,0.03079144
5.32113E-07,0.6533746,0.03526151
5.32303E-07,0.6605115,0.04442966
5.32379E-07,0.6633294,0.04804411
5.32455E-07,0.6661321,0.05162537
5.3253E-07,0.6689196,0.05517346
5.32606E-07,0.6716919,0.05868836
5.32682E-07,0.674449,0.06217009
5.32757E-07,0.6771909,0.06561863
5.32833E-07,0.6799176,0.069034
5.32927E-07,0.6832916,0.07323351
5.33022E-07,0.6866413,0.07735839
5.33116E-07,0.6899667,0.08140864
5.3321E-07,0.6932677,0.08538424
5.33305E-07,0.6965444,0.08928521
5.33399E-07,0.6997968,0.09311155
5.33493E-07,0.7030248,0.09686324
5.33542E-07,0.704678,0.09875898
5.3359E-07,0.7063245,0.1006302
5.33639E-07,0.7079644,0.102477
5.33687E-07,0.7095977,0.1042994
5.33736E-07,0.7112244,0.1060972
5.33785E-07,0.7128445,0.1078706
5.33833E-07,0.714458,0.1096195
5.33873E-07,0.7157817,0.11104
5.33913E-07,0.7171009,0.1124421
5.33953E-07,0.7184155,0.1138259
5.33993E-07,0.7197256,0.1151913
5.34033E-07,0.7210311,0.1165384
5.34073E-07,0.722332,0.1178671
5.34113E-07,0.7236284,0.1191775
5.34172E-07,0.7255185,0.1210624
5.3423E-07,0.7273986,0.1229043
5.34289E-07,0.7292688,0.124703
5.34347E-07,0.7311292,0.1264587
5.34406E-07,0.7329796,0.1281713
5.34465E-07,0.7348201,0.1298408
5.34523E-07,0.7366507,0.1314672
5.34647E-07,0.7405024,0.1347757
5.34772E-07,0.7443082,0.1378653
5.34896E-07,0.7480683,0.140736
5.3502E-07,0.7517825,0.1433879
5.35145E-07,0.7554508,0.1458209
5.35269E-07,0.7590734,0.1480351
5.35393E-07,0.7626501,0.1500304
5.35447E-07,0.7641975,0.1508257
5.35502E-07,0.765736,0.1515762
5.35556E-07,0.7672655,0.1522818
5.3561E-07,0.768786,0.1529425
5.35665E-07,0.7702976,0.1535584
5.35719E-07,0.7718003,0.1541293
5.35773E-07,0.773294,0.1546555
5.35812E-07,0.7743498,0.1550014
5.3585E-07,0.775401,0.1553243
5.35889E-07,0.7764477,0.155624
5.35927E-07,0.7774898,0.1559006
5.35966E-07,0.7785273,0.1561541
5.36005E-07,0.7795603,0.1563845
5.36043E-07,0.7805886,0.1565917
5.3612E-07,0.7826317,0.1569365
5.36197E-07,0.7846562,0.1571878
5.36275E-07,0.7866621,0.1573458
5.36352E-07,0.7886495,0.1574104
5.36429E-07,0.7906184,0.1573817
5.36506E-07,0.7925687,0.1572595
5.36583E-07,0.7945005,0.157044
5.36622E-07,0.7954593,0.1569012
5.3666E-07,0.7964134,0.1567352
5.36699E-07,0.7973629,0.1565459
5.36737E-07,0.7983076,0.1563335
5.36776E-07,0.7992477,0.1560978
5.36815E-07,0.800183,0.1558389
5.36853E-07,0.8011137,0.1555568
5.36969E-07,0.8038776,0.1545675
5.37085E-07,0.8065987,0.1533763
5.372E-07,0.8092767,0.1519835
5.37316E-07,0.8119119,0.1503889
5.37432E-07,0.8145041,0.1485926
5.37547E-07,0.8170534,0.1465946
5.37663E-07,0.8195597,0.1443948
5.37787E-07,0.8222033,0.1418112
5.37912E-07,0.8247963,0.1390206
5.38036E-07,0.8273387,0.1360227
5.3816E-07,0.8298304,0.1328178
5.38285E-07,0.8322715,0.1294056
5.38409E-07,0.834662,0.1257863
5.38533E-07,0.8370019,0.1219599
5.3859E-07,0.8380604,0.1201412
5.38647E-07,0.8391081,0.1182849
5.38705E-07,0.8401448,0.1163908
5.38762E-07,0.8411707,0.1144589
5.38819E-07,0.8421858,0.1124894
5.38876E-07,0.84319,0.1104821
5.38933E-07,0.8441833,0.1084371
5.39025E-07,0.8457501,0.1050867
5.39116E-07,0.8472887,0.1016556
5.39207E-07,0.8487993,0.09814357
5.39299E-07,0.8502818,0.09455077
5.3939E-07,0.8517361,0.09087717
5.39482E-07,0.8531624,0.08712275
5.39573E-07,0.8545606,0.08328753
5.39635E-07,0.8554841,0.0806737
5.39696E-07,0.8563948,0.07803169
5.39757E-07,0.8572927,0.07536149
5.39819E-07,0.8581778,0.0726631
5.3988E-07,0.85905,0.06993654
5.39942E-07,0.8599095,0.06718178
5.40003E-07,0.8607562,0.06439885
5.40093E-07,0.8619735,0.0602726
5.40183E-07,0.8631631,0.05610523
5.40273E-07,0.864325,0.05189674
5.40363E-07,0.8654592,0.04764713
5.40453E-07,0.8665657,0.0433564
5.40543E-07,0.8676444,0.03902456
5.40633E-07,0.8686954,0.03465159
5.40687E-07,0.8693159,0.03200285
5.40742E-07,0.8699262,0.02934625
5.40796E-07,0.8705264,0.02668178
5.4085E-07,0.8711164,0.02400944
5.40905E-07,0.8716963,0.02132922
5.40959E-07,0.872266,0.01864115
5.41013E-07,0.8728256,0.0159452
5.41079E-07,0.8734893,0.01267374
5.41145E-07,0.8741381,0.009399634
5.4121E-07,0.874772,0.006122885
5.41276E-07,0.8753909,0.002843491
5.41342E-07,0.8759949,-0.000438549
5.41407E-07,0.8765839,-0.003723235
5.41473E-07,0.877158,-0.007010566
5.41563E-07,0.8779199,-0.01151298
5.41653E-07,0.8786537,-0.01599866
5.41743E-07,0.8793592,-0.02046759
5.41833E-07,0.8800366,-0.02491979
5.41923E-07,0.8806858,-0.02935525
5.42013E-07,0.8813068,-0.03377396
5.42103E-07,0.8818997,-0.03817594
5.42165E-07,0.882288,-0.04116062
5.42226E-07,0.8826632,-0.04412789
5.42287E-07,0.8830252,-0.04707772
5.42349E-07,0.8833741,-0.05001014
5.4241E-07,0.8837097,-0.05292513
5.42472E-07,0.8840322,-0.0558227
5.42533E-07,0.8843415,-0.05870285
5.42543E-07,0.8843906,-0.05916929
5.42609E-07,0.8847045,-0.06222332
5.42675E-07,0.8850034,-0.06524839
5.4274E-07,0.8852871,-0.0682445
5.42806E-07,0.8855556,-0.07121165
5.42872E-07,0.8858091,-0.07414984
5.42937E-07,0.8860474,-0.07705907
5.43003E-07,0.8862706,-0.07993934
5.43073E-07,0.8864917,-0.08297094
5.43143E-07,0.8866956,-0.08595972
5.43213E-07,0.8868823,-0.08890567
5.43283E-07,0.8870519,-0.09180878
5.43353E-07,0.8872042,-0.09466907
5.43423E-07,0.8873394,-0.09748652
5.43493E-07,0.8874574,-0.1002611
5.43555E-07,0.8875467,-0.1026559
5.43616E-07,0.8876228,-0.1050109
5.43677E-07,0.8876856,-0.1073262
5.43739E-07,0.8877352,-0.1096017
5.438E-07,0.8877715,-0.1118376
5.43862E-07,0.8877947,-0.1140337
5.43923E-07,0.8878045,-0.11619
5.44E-07,0.8877981,-0.1188385
5.44077E-07,0.8877708,-0.1214146
5.44155E-07,0.8877225,-0.1239183
5.44232E-07,0.8876534,-0.1263495
5.44309E-07,0.8875634,-0.1287083
5.44386E-07,0.8874525,-0.1309946
5.44463E-07,0.8873208,-0.1332085
5.44575E-07,0.8870935,-0.1362727
5.44686E-07,0.8868227,-0.1391638
5.44797E-07,0.8865083,-0.1418819
5.44909E-07,0.8861505,-0.1444268
5.4502E-07,0.8857491,-0.1467986
5.45132E-07,0.8853042,-0.1489974
5.45243E-07,0.8848158,-0.151023
5.45312E-07,0.8844936,-0.1521753
5.4538E-07,0.884155,-0.1532566
5.45449E-07,0.8838,-0.1542669
5.45517E-07,0.8834285,-0.1552062
5.45586E-07,0.8830406,-0.1560745
5.45655E-07,0.8826362,-0.1568718
5.45723E-07,0.8822154,-0.1575982
5.45767E-07,0.881935,-0.1580284
5.45812E-07,0.8816477,-0.1584281
5.45856E-07,0.8813536,-0.1587974
5.459E-07,0.8810526,-0.1591363
5.45945E-07,0.8807448,-0.1594447
5.45989E-07,0.8804301,-0.1597227
5.46033E-07,0.8801086,-0.1599703
5.46112E-07,0.8795214,-0.160334
5.4619E-07,0.8789128,-0.1606008
5.46269E-07,0.8782827,-0.1607708
5.46347E-07,0.8776312,-0.1608438
5.46426E-07,0.8769582,-0.16082
5.46505E-07,0.8762638,-0.1606993
5.46583E-07,0.875548,-0.1604817
5.46625E-07,0.875162,-0.1603279
5.46666E-07,0.87477,-0.1601473
5.46707E-07,0.8743721,-0.1599399
5.46749E-07,0.8739682,-0.1597057
5.4679E-07,0.8735585,-0.1594448
5.46832E-07,0.8731427,-0.159157
5.46873E-07,0.8727211,-0.1588425
5.46987E-07,0.8715271,-0.1578325
5.47102E-07,0.8702882,-0.1566258
5.47216E-07,0.8690044,-0.1552225
5.4733E-07,0.8676758,-0.1536225
5.47445E-07,0.8663024,-0.1518259
5.47559E-07,0.864884,-0.1498327
5.47673E-07,0.8634208,-0.1476428
5.478E-07,0.8617405,-0.1449788
5.47927E-07,0.8600054,-0.1420987
5.48055E-07,0.8582155,-0.1390025
5.48182E-07,0.8563707,-0.1356902
5.48309E-07,0.8544711,-0.1321618
5.48436E-07,0.8525167,-0.1284173
5.48563E-07,0.8505075,-0.1244567
5.48616E-07,0.8496563,-0.1227566
5.48669E-07,0.8487957,-0.1210243
5.48722E-07,0.8479258,-0.1192599
5.48775E-07,0.8470464,-0.1174633
5.48827E-07,0.8461578,-0.1156345
5.4888E-07,0.8452598,-0.1137735
5.48933E-07,0.8443524,-0.1118804
5.49025E-07,0.8427607,-0.1085292
5.49116E-07,0.8411413,-0.1050972
5.49207E-07,0.8394941,-0.1015842
5.49299E-07,0.8378192,-0.09799042
5.4939E-07,0.8361166,-0.09431575
5.49482E-07,0.8343862,-0.09056021
5.49573E-07,0.8326281,-0.0867238
5.49635E-07,0.8314315,-0.08410914
5.49696E-07,0.8302225,-0.08146629
5.49757E-07,0.8290011,-0.07879524
5.49819E-07,0.8277674,-0.07609598
5.4988E-07,0.8265213,-0.07336853
5.49942E-07,0.8252629,-0.07061287
5.50003E-07,0.823992,-0.06782901
5.50093E-07,0.8221078,-0.06370139
5.50183E-07,0.8201974,-0.05953263
5.50273E-07,0.8182608,-0.05532275
5.50363E-07,0.8162981,-0.05107173
5.50453E-07,0.8143091,-0.04677959
5.50543E-07,0.812294,-0.04244631
5.50633E-07,0.8102526,-0.0380719
5.50689E-07,0.808976,-0.03535234
5.50745E-07,0.8076894,-0.03262457
5.508E-07,0.806393,-0.02988859
5.50856E-07,0.8050867,-0.0271444
5.50912E-07,0.8037704,-0.024392
5.50967E-07,0.8024443,-0.0216314
5.51023E-07,0.8011082,-0.0188626
5.51087E-07,0.7995545,-0.0156605
5.51152E-07,0.7979876,-0.012456
5.51216E-07,0.7964078,-0.00924908
5.5128E-07,0.794815,-0.00603975
5.51345E-07,0.7932092,-0.002828009
5.51409E-07,0.7915903,0.000386145
5.51473E-07,0.7899585,0.003602711
5.51565E-07,0.7876153,0.008178013
5.51656E-07,0.7852462,0.01273578
5.51747E-07,0.7828513,0.017276
5.51839E-07,0.7804306,0.02179869
5.5193E-07,0.777984,0.02630383
5.52022E-07,0.7755115,0.03079144
5.52113E-07,0.7730132,0.03526151
5.52207E-07,0.77041,0.03983944
5.52302E-07,0.76778,0.04437106
5.52396E-07,0.7651231,0.04885638
5.5249E-07,0.7624393,0.05329539
5.52585E-07,0.7597286,0.0576881
5.52679E-07,0.7569912,0.0620345
5.52773E-07,0.7542268,0.06633461
5.52783E-07,0.7539321,0.06678621
5.52859E-07,0.7516908,0.07018788
5.52935E-07,0.7494326,0.07354418
5.5301E-07,0.7471574,0.07685511
5.53086E-07,0.7448654,0.08012067
5.53162E-07,0.7425564,0.08334086
5.53237E-07,0.7402305,0.08651568
5.53313E-07,0.7378877,0.08964512
5.53375E-07,0.7359747,0.09214471
5.53436E-07,0.7340507,0.09460708
5.53497E-07,0.7321158,0.09703223
5.53559E-07,0.73017,0.09942016
5.5362E-07,0.7282133,0.1017709
5.53682E-07,0.7262457,0.1040844
5.53743E-07,0.7242672,0.1063606
5.53777E-07,0.7231582,0.1076128
5.53812E-07,0.7220459,0.1088519
5.53846E-07,0.7209302,0.1100779
5.5388E-07,0.7198111,0.111291
5.53915E-07,0.7186887,0.1124909
5.53949E-07,0.717563,0.1136779
5.53983E-07,0.7164339,0.1148518
5.54056E-07,0.7140234,0.1173035
5.54129E-07,0.7115981,0.1196898
5.54202E-07,0.7091579,0.1220107
5.54275E-07,0.7067028,0.1242662
5.54347E-07,0.7042329,0.1264564
5.5442E-07,0.701748,0.1285811
5.54493E-07,0.6992483,0.1306405
5.54607E-07,0.6952973,0.1337347
5.54722E-07,0.6913109,0.1366456
5.54836E-07,0.6872891,0.1393732
5.5495E-07,0.6832318,0.1419175
5.55065E-07,0.6791392,0.1442786
5.55179E-07,0.6750111,0.1464564
5.55293E-07,0.6708475,0.1484509
5.5536E-07,0.6683855,0.1495288
5.55427E-07,0.6659116,0.1505385
5.55495E-07,0.663426,0.1514799
5.55562E-07,0.6609285,0.1523529
5.55629E-07,0.6584192,0.1531576
5.55696E-07,0.655898,0.153894
5.55763E-07,0.6533651,0.154562
5.55802E-07,0.6519047,0.154914
5.5584E-07,0.6504406,0.1552428
5.55879E-07,0.6489726,0.1555485
5.55917E-07,0.6475008,0.1558311
5.55956E-07,0.6460252,0.1560906
5.55995E-07,0.6445458,0.156327
5.56033E-07,0.6430626,0.1565403
5.56112E-07,0.6400293,0.1569028
5.5619E-07,0.6369806,0.1571685
5.56269E-07,0.6339165,0.1573373
5.56347E-07,0.6308368,0.1574093
5.56426E-07,0.6277418,0.1573844
5.56505E-07,0.6246312,0.1572626
5.56583E-07,0.6215053,0.157044
5.56622E-07,0.6199652,0.1569012
5.5666E-07,0.6184215,0.1567352
5.56699E-07,0.6168742,0.1565459
5.56737E-07,0.6153233,0.1563335
5.56776E-07,0.6137687,0.1560978
5.56815E-07,0.6122105,0.1558389
5.56853E-07,0.6106486,0.1555568
5.56969E-07,0.605941,0.1545675
5.57085E-07,0.6012019,0.1533763
5.572E-07,0.5964313,0.1519835
5.57316E-07,0.5916292,0.1503889
5.57432E-07,0.5867956,0.1485926
5.57547E-07,0.5819306,0.1465946
5.57663E-07,0.5770341,0.1443948
5.57787E-07,0.5717406,0.1418112
5.57912E-07,0.566413,0.1390206
5.58036E-07,0.5610512,0.1360227
5.5816E-07,0.5556553,0.1328178
5.58285E-07,0.5502252,0.1294056
5.58409E-07,0.544761,0.1257863
5.58533E-07,0.5392626,0.1219599
5.5859E-07,0.5367238,0.1201412
5.58647E-07,0.5341782,0.1182849
5.58705E-07,0.5316257,0.1163908
5.58762E-07,0.5290663,0.1144589
5.58819E-07,0.5265001,0.1124894
5.58876E-07,0.523927,0.1104821
5.58933E-07,0.5213471,0.1084371
5.59025E-07,0.517205,0.1050867
5.59116E-07,0.5130461,0.1016556
5.59207E-07,0.5088704,0.09814357
5.59299E-07,0.5046779,0.09455077
5.5939E-07,0.5004687,0.09087717
5.59482E-07,0.4962427,0.08712275
5.59573E-07,0.4919999,0.08328753
5.59635E-07,0.4891402,0.0806737
5.59696E-07,0.4862734,0.07803169
5.59757E-07,0.4833993,0.07536149
5.59819E-07,0.480518,0.0726631
5.5988E-07,0.4776295,0.06993654
5.59942E-07,0.4747338,0.06718178
5.60003E-07,0.4718309,0.06439885
5.60093E-07,0.4675649,0.0602726
5.60183E-07,0.4632843,0.05610523
5.60273E-07,0.458989,0.05189674
5.60363E-07,0.454679,0.04764713
5.60453E-07,0.4503543,0.0433564
5.60543E-07,0.446015,0.03902456
5.60633E-07,0.4416611,0.03465159
5.60687E-07,0.4390281,0.03200285
5.60742E-07,0.4363902,0.02934625
5.60796E-07,0.4337471,0.02668178
5.6085E-07,0.431099,0.02400944
5.60905E-07,0.4284459,0.02132922
5.60959E-07,0.4257877,0.01864115
5.61013E-07,0.4231245,0.0159452
5.61079E-07,0.4198939,0.01267374
5.61145E-07,0.4166563,0.009399634
5.6121E-07,0.4134116,0.006122885
5.61276E-07,0.4101599,0.002843491
5.61342E-07,0.4069011,-0.000438549
5.61407E-07,0.4036353,-0.003723235
5.61473E-07,0.4003624,-0.007010566
5.61563E-07,0.3958687,-0.01151298
5.61653E-07,0.3913627,-0.01599866
5.61743E-07,0.3868443,-0.02046759
5.61833E-07,0.3823135,-0.02491979
5.61923E-07,0.3777704,-0.02935525
5.62013E-07,0.373215,-0.03377396
5.62103E-07,0.3686472,-0.03817594
5.62177E-07,0.3648681,-0.04178502
5.62252E-07,0.3610812,-0.04536745
5.62326E-07,0.3572866,-0.04892325
5.624E-07,0.3534842,-0.0524524
5.62475E-07,0.349674,-0.05595491
5.62549E-07,0.345856,-0.05943078
5.62623E-07,0.3420302,-0.06288001
5.63023E-07,0.3213044,-0.08080842
5.6309E-07,0.317805,-0.08370616
5.63157E-07,0.3142999,-0.0865643
5.63225E-07,0.3107894,-0.08938285
5.63292E-07,0.3072733,-0.09216181
5.63359E-07,0.3037517,-0.09490118
5.63426E-07,0.3002246,-0.09760095
5.63493E-07,0.296692,-0.1002611
5.63555E-07,0.2934553,-0.1026559
5.63616E-07,0.2902144,-0.1050109
5.63677E-07,0.2869692,-0.1073262
5.63739E-07,0.2837198,-0.1096017
5.638E-07,0.280466,-0.1118376
5.63862E-07,0.277208,-0.1140337
5.63923E-07,0.2739457,-0.11619
5.64E-07,0.2698429,-0.1188385
5.64077E-07,0.2657341,-0.1214146
5.64155E-07,0.2616191,-0.1239183
5.64232E-07,0.2574979,-0.1263495
5.64309E-07,0.2533706,-0.1287083
